35.0,1.0,0.0,0.0,0.0,0.0,10056.0,0.0,3487.5619047619043,4591.666666666667
39.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,28016.173015873013,27141.996721311487
51.0,1.0,0.0,0.0,0.0,0.0,3059.0,0.0,26709.34516129032,27245.236666666686
55.0,0.0,0.0,0.0,0.0,0.0,3443.0,0.0,22542.223255813944,22336.279999999988
64.0,1.0,0.0,0.0,0.0,0.0,224.0,0.0,4712.405660377359,3408.025000000003
56.0,1.0,1.0,0.0,0.0,0.0,4433.0,0.0,8591.041666666666,7369.759999999999
41.0,0.0,1.0,0.0,0.0,0.0,2757.0,0.0,7113.2742857142875,6665.187878787873
50.0,0.0,1.0,0.0,0.0,0.0,10288.0,0.0,63958.14285714284,60605.666666666686
37.0,1.0,1.0,0.0,0.0,0.0,5263.0,0.0,26873.906666666666,26113.01694915256
28.0,1.0,1.0,0.0,0.0,0.0,6551.0,0.0,19247.288000000008,18482.579591836722
78.0,0.0,1.0,0.0,0.0,0.0,3263.0,0.0,6201.099999999999,5430.095238095239
43.0,1.0,1.0,0.0,0.0,0.0,8004.0,0.0,25238.2843137255,25160.399999999998
57.0,0.0,1.0,0.0,0.0,0.0,480.0,0.0,22773.20588235294,20814.70666666667
33.0,0.0,1.0,0.0,0.0,0.0,4399.0,0.0,15114.259523809522,14339.51499999999
26.0,0.0,1.0,0.0,0.0,0.0,3377.0,0.0,13472.86603773585,12439.15294117646
30.0,0.0,1.0,194256.0,24.0,2.0,8094.2,2.0,33205.927777777775,31105.211764705888
56.0,1.0,1.0,0.0,0.0,0.0,5758.0,0.0,12019.899999999998,10762.455555555553
43.0,1.0,1.0,0.0,0.0,0.0,7680.0,0.0,25383.57428571429,31537.52173913043
59.0,1.0,1.0,0.0,0.0,0.0,1337.0,0.0,26809.87894736842,25286.38378378377
63.0,0.0,1.0,0.0,0.0,0.0,3353.0,0.0,49815.68196721311,43734.22000000005
46.0,0.0,1.0,0.0,0.0,0.0,403.0,0.0,12964.842857142856,11875.769696969695
58.0,1.0,1.0,0.0,0.0,0.0,2372.6,1.0,33231.69500000001,29784.14871794871
30.0,1.0,1.0,0.0,0.0,0.0,9626.0,0.0,24086.682352941174,22049.2
42.0,0.0,1.0,0.0,0.0,0.0,7968.0,0.0,18703.382352941175,16886.83888888888
48.0,1.0,1.0,141948.0,36.0,2.0,9642.0,0.0,20727.891176470588,19699.20606060605
37.0,1.0,1.0,0.0,0.0,0.0,3227.0,0.0,19517.58787878788,18342.03870967741
57.0,0.0,1.0,0.0,0.0,0.0,8050.0,0.0,23694.63142857143,23165.860606060596
50.0,0.0,1.0,0.0,0.0,0.0,9431.0,0.0,26354.29047619048,25354.768421052624
43.0,1.0,1.0,0.0,0.0,0.0,6307.0,0.0,19924.707692307686,18851.697297297287
77.0,1.0,1.0,0.0,0.0,0.0,1458.0,0.0,4900.1078947368405,4072.5515151515174
36.0,1.0,1.0,0.0,0.0,0.0,1146.0,0.0,25102.96470588235,24683.387499999986
20.0,0.0,2.0,0.0,0.0,0.0,3171.0,0.0,23944.16666666667,23348.101818181818
20.0,1.0,2.0,0.0,0.0,0.0,8319.0,0.0,18933.295714285712,18850.741176470587
19.0,0.0,2.0,0.0,0.0,0.0,4877.0,0.0,19247.7125,18046.17826086955
19.0,1.0,2.0,0.0,0.0,0.0,4119.0,0.0,24430.33333333334,23144.546153846142
22.0,0.0,2.0,0.0,0.0,0.0,1657.7,1.0,43329.72068965516,39657.7076923077
18.0,1.0,2.0,0.0,0.0,0.0,2952.0,0.0,24943.07746478873,24349.985714285736
20.0,0.0,2.0,0.0,0.0,0.0,6765.0,0.0,24694.676315789482,22821.816216216204
19.0,0.0,2.0,0.0,0.0,0.0,4560.8,1.0,48948.566666666666,42227.205263157906
18.0,0.0,2.0,0.0,0.0,0.0,5270.0,0.0,13426.7,11064.328571428572
19.0,0.0,2.0,209040.0,24.0,2.0,2329.0,0.0,19981.137499999997,19342.5
20.0,0.0,2.0,0.0,0.0,0.0,1289.0,0.0,8767.114583333336,7586.737777777778
21.0,1.0,2.0,0.0,0.0,0.0,2395.6,1.0,26539.684374999997,21770.333333333332
18.0,1.0,2.0,0.0,0.0,0.0,3564.0,0.0,18053.722222222226,17574.822950819656
18.0,1.0,2.0,71460.0,36.0,2.0,7264.0,0.0,24180.916666666664,24732.999999999985
23.0,0.0,2.0,0.0,0.0,0.0,1449.0,0.0,22544.734782608703,22294.20597014927
20.0,0.0,2.0,0.0,0.0,0.0,397.0,1.0,12043.426315789475,10352.34117647059
20.0,0.0,2.0,0.0,0.0,0.0,4719.0,0.0,19167.472000000005,19267.713043478256
19.0,1.0,2.0,0.0,0.0,0.0,7035.0,0.0,19660.63636363637,18805.54769230769
18.0,0.0,2.0,0.0,0.0,0.0,5194.0,0.0,19559.991666666665,18571.45217391304
18.0,0.0,2.0,0.0,0.0,0.0,3793.0,1.0,39164.544444444444,29816.18823529411
20.0,1.0,2.0,231168.0,48.0,2.0,4816.0,2.0,46922.768,41443.18333333333
19.0,1.0,2.0,0.0,0.0,0.0,14520.0,0.0,42684.49107142858,36253.34181818184
20.0,1.0,2.0,0.0,0.0,0.0,3354.0,0.0,18216.825806451612,17144.137931034475
18.0,0.0,2.0,0.0,0.0,0.0,9472.0,0.0,20865.92631578947,20958.422222222212
20.0,0.0,2.0,0.0,0.0,0.0,4187.0,1.0,36680.60652173913,29120.444444444445
19.0,1.0,2.0,0.0,0.0,0.0,4104.0,0.0,54805.461111111115,47318.62222222224
